country_code,postal_code,town,province,latitude,longitude
ITA,17045,Bormida,SV,44.2837,8.2646
ITA,17046,Palo,SV,44.478,8.541
ITA,17047,Valleggia,SV,44.2807,8.4259
ITA,17048,Vara,SV,44.4794,8.6
ITA,17051,Andora,SV,43.9543,8.1479
ITA,17052,Borghetto Santo Spirito,SV,44.1119,8.2413
ITA,17053,Laigueglia,SV,43.9759,8.1582
ITA,17054,Boissano,SV,44.1358,8.2216
ITA,17055,Toirano,SV,44.1273,8.2072
ITA,17056,Cengio,SV,44.3844,8.1976
ITA,17057,Calizzano,SV,44.2297,8.124
ITA,17058,Piana Crixia,SV,44.4648,8.3078
ITA,17100,Zinola,SV,44.3141,8.4543
ITA,24010,Petosino,BG,45.9124,9.6574
ITA,24011,Alme',BG,45.7388,9.6156
ITA,24012,Val Brembilla,BG,45.8355,9.6415
ITA,24013,Oltre Il Colle,BG,45.8895,9.7693
ITA,24014,Piazza Brembana,BG,45.9477,9.6733
ITA,24015,San Giovanni Bianco,BG,45.8734,9.6542
ITA,24016,San Pellegrino Terme,BG,45.8388,9.6783
ITA,24017,Cornalba,BG,45.86,9.7385
ITA,24018,Villa D'Alme',BG,45.8941,9.6608
ITA,24019,Spino,BG,45.7956,9.6763
ITA,24020,Valbondione,BG,45.8704,9.9108
ITA,24021,Comenduno,BG,45.7601,9.8127
ITA,24022,Alzano Lombardo,BG,45.7506,9.7153
ITA,24023,Clusone,BG,45.8866,9.9465
ITA,24024,Gandino,BG,45.8109,9.8977
ITA,24025,Gazzaniga,BG,45.7994,9.8259
ITA,24026,Cazzano Sant'Andrea,BG,45.8046,9.8846
ITA,24027,Gavarno Rinnovata,BG,45.7343,9.7623
ITA,24028,Ponte Nossa,BG,45.8661,9.8836
ITA,24029,Vertova,BG,45.81,9.8494
ITA,24030,Capizzone,BG,45.746,9.5429
ITA,24031,Almenno San Salvatore,BG,45.7497,9.597
ITA,24033,Calusco D'Adda,BG,45.6884,9.4711
ITA,24034,Cisano Bergamasco,BG,45.742,9.4715
ITA,24035,Curno,BG,45.6888,9.6087
ITA,24036,Ponte San Pietro,BG,45.706,9.5905
ITA,24037,Calchera,BG,45.8375,9.5093
ITA,24038,Mazzoleni,BG,45.8149,9.522
ITA,24039,Piazza Caduti,BG,45.7054,9.503
ITA,24040,Zingonia,BG,45.5906,9.6048
ITA,24041,Grignano,BG,45.6115,9.5486
ITA,24042,San Gervasio D'Adda,BG,45.6019,9.5341
ITA,24043,Vidalengo,BG,45.5109,9.6528
ITA,24044,Sabbio Bergamasco,BG,45.6497,9.6031
ITA,24045,Badalasco,BG,45.5494,9.5458
ITA,24046,Osio Sotto,BG,45.6161,9.5891
ITA,24047,Geromina,BG,45.536,9.5815
ITA,24048,Treviolo,BG,45.6737,9.612
ITA,24049,Verdello,BG,45.6037,9.6285
ITA,24050,Ghisalba,BG,45.5682,9.7563
ITA,24051,Antegnate,BG,45.4865,9.7915
ITA,24052,Azzano San Paolo,BG,45.658,9.6731
ITA,24053,Brignano Gera D'Adda,BG,45.5432,9.6442
ITA,24054,Calcio,BG,45.5083,9.849
ITA,24055,Cologno Al Serio,BG,45.576,9.7089
ITA,24056,Fontanella,BG,45.469,9.8025
ITA,24057,Martinengo,BG,45.5722,9.7675
ITA,24058,Sola,BG,45.5015,9.7504
ITA,24059,Basella,BG,45.6067,9.7117
ITA,24060,Endine Gaiano,BG,45.7159,9.916
ITA,24061,Albano Sant'Alessandro,BG,45.6876,9.7665
ITA,24062,Costa Volpino,BG,45.8277,10.1008
ITA,24063,Castro,BG,45.8038,10.0659
ITA,24064,Grumello Del Monte,BG,45.6354,9.8753
ITA,24065,Lovere,BG,45.8138,10.07
ITA,24066,Pedrengo,BG,45.696,9.735
ITA,24067,Sarnico,BG,45.671,9.9615
ITA,24068,Cassinone,BG,45.6667,9.6257
ITA,24069,Cenate Sotto,BG,45.7028,9.8497
ITA,24100,Bergamo,BG,45.696,9.6672
ITA,24121,Bergamo,BG,45.696,9.6672
ITA,24122,Bergamo,BG,45.696,9.6672
ITA,24123,Valtesse,BG,45.7064,9.667
ITA,24124,Redona,BG,45.703,9.7693
ITA,24125,Boccaleone,BG,45.696,9.6672
ITA,24126,Malpensata,BG,45.7227,9.7697
ITA,24127,Bergamo,BG,45.696,9.6672
ITA,24128,Loreto,BG,45.696,9.6672
ITA,24129,Longuelo,BG,45.696,9.6672
ITA,25010,Isorella,BS,45.4702,10.4788
ITA,25011,Calcinatello,BS,45.4671,10.4113
ITA,25012,Calvisano,BS,45.3578,10.3489
ITA,25013,Carpenedolo,BS,45.3617,10.4312
ITA,25014,Capodimonte,BS,45.4707,10.2784
ITA,25015,Desenzano Del Garda,BS,45.4713,10.5356
ITA,25016,Ghedi,BS,45.402,10.2768
ITA,25017,Centenaro,BS,45.4546,10.4768
ITA,25018,Montichiari,BS,45.4099,10.3869
ITA,25019,Sirmione,BS,45.4974,10.6051
ITA,25020,Bassano Bresciano,BS,45.3548,10.1508
ITA,25021,Bagnolo Mella,BS,45.4277,10.1864
ITA,25022,Padernello,BS,45.355,9.9882
ITA,25023,Gottolengo,BS,45.2928,10.2685
ITA,25024,Leno,BS,45.3584,10.22
ITA,25025,Manerbio,BS,45.3539,10.138
ITA,25026,Pontevico,BS,45.2732,10.0925
ITA,25027,Quinzano D'Oglio,BS,45.3143,10.0079
ITA,25028,Cadignano,BS,45.3448,10.0683
ITA,25029,Verolavecchia,BS,45.3286,10.0549
ITA,25030,Cossirano,BS,45.4958,10.0036
ITA,25031,Capriolo,BS,45.6333,9.9319
ITA,25032,Chiari,BS,45.5376,9.927
ITA,25033,Cologne,BS,45.5786,9.9418
ITA,25034,Coniolo,BS,45.3926,9.9497
ITA,25035,Ospitaletto,BS,45.5522,10.0756
ITA,25036,Palazzolo Sull'Oglio,BS,45.6054,9.9118
ITA,25037,Pontoglio,BS,45.5694,9.8535
ITA,25038,Sant'Anna,BS,45.5449,10.0104
ITA,25039,Travagliato,BS,45.5239,10.0801
ITA,25040,Forno D'Allione,BS,45.9298,10.2416
ITA,25041,Boario Terme,BS,45.8944,10.2187
ITA,25042,Borno,BS,45.9475,10.2024
ITA,25043,Pescarzo,BS,45.9502,10.3139
ITA,25044,Capo Di Ponte,BS,46.03,10.3428
ITA,25045,Castegnato,BS,45.5613,10.1145
ITA,25046,Calino,BS,45.5742,10.0331
ITA,25047,Gorzone,BS,45.8847,10.185
ITA,25048,Edolo,BS,46.1728,10.3203
ITA,25049,Iseo,BS,45.6651,10.0436
ITA,25050,Camignone,BS,45.8767,10.2257
ITA,25051,Cedegolo,BS,46.074,10.3514
ITA,25052,Piancogno,BS,45.8642,10.2375
ITA,25053,Malegno,BS,45.9508,10.2741
ITA,25054,Marone,BS,45.7372,10.0958
ITA,25055,Pisogne,BS,45.808,10.1095
ITA,25056,Ponte Di Legno,BS,45.8677,10.2115
ITA,25057,Sale Marasino,BS,45.7064,10.1122
ITA,25058,Sulzano,BS,45.6873,10.0999
ITA,25059,Vezza D'Oglio,BS,45.8677,10.2115
ITA,25060,Tavernole Sul Mella,BS,45.7068,10.2296
ITA,25061,Bovegno,BS,45.7813,10.2774
ITA,25062,San Vigilio,BS,45.6067,10.2057
ITA,25063,Magno,BS,45.6991,10.1929
ITA,25064,Gussago,BS,45.5791,10.146
ITA,25065,Lumezzane Sant'Apollonio,BS,45.65,10.2471
ITA,25068,Sarezzo,BS,45.6607,10.1969
ITA,25069,Carcina,BS,45.6562,10.2343
ITA,25070,Barghe,BS,45.7014,10.4039
ITA,25071,Agnosine,BS,45.6497,10.3527
ITA,25072,Bagolino,BS,45.8252,10.4618
ITA,25073,Bovezzo,BS,45.59,10.2418
ITA,25074,Idro,BS,45.7373,10.4626
ITA,25075,Nave,BS,45.5848,10.2795
ITA,25076,Odolo,BS,45.6455,10.3831
ITA,25077,Roe' Volciano,BS,45.6189,10.4941
ITA,25078,Pertica Bassa,BS,45.7291,10.3812
ITA,25079,Pompegnino,BS,45.6449,10.483
ITA,25080,Ciliverghe,BS,45.5886,10.4864
ITA,25081,Campagnola,BS,45.5493,10.4544
ITA,25082,Botticino Mattina,BS,45.5462,10.3095
ITA,25083,Fasano Del Garda,BS,45.6747,10.6055
ITA,25084,Bogliaco,BS,45.6848,10.6458
ITA,25085,San Biagio,BS,45.5902,10.4563
ITA,25086,Virle Treponti,BS,45.5118,10.3173
ITA,25087,Salo',BS,45.6068,10.5205
ITA,25088,Maderno,BS,45.6366,10.5954
ITA,25089,Villanuova Sul Clisi,BS,45.5994,10.4527
ITA,25100,Brescia,BS,45.5356,10.2147
ITA,25121,Brescia,BS,45.5356,10.2147
ITA,25122,Brescia,BS,45.5356,10.2147
ITA,25123,Brescia,BS,45.5356,10.2147
ITA,25124,Brescia,BS,45.5356,10.2147
ITA,25125,Brescia,BS,45.5356,10.2147
ITA,25126,Brescia,BS,45.5356,10.2147
ITA,25127,Brescia,BS,45.5356,10.2147
ITA,25128,Brescia,BS,45.5356,10.2147
ITA,25129,Bettole Di Buffalora,BS,45.5162,10.245
ITA,25131,Brescia,BS,45.5226,10.1724
ITA,25132,Brescia,BS,45.5426,10.1756
ITA,25133,Mompiano,BS,45.5356,10.2147
ITA,25134,San Polo,BS,45.4885,10.3521
ITA,25135,Sant'Eufemia Della Fonte,BS,45.5356,10.2147
ITA,25136,Brescia,BS,45.5356,10.2147
ITA,22010,Valsolda,CO,46.0498,9.2095
ITA,22011,Griante,CO,45.992,9.2359
ITA,22012,Cernobbio,CO,45.8431,9.0719
ITA,22013,Vercana,CO,46.1562,9.3333
ITA,22014,Dongo,CO,46.13,9.2817
ITA,22015,Gravedona,CO,46.0474,9.2115
ITA,22016,Lenno,CO,45.973,9.1908
ITA,22017,Menaggio,CO,46.0207,9.2391
ITA,22018,Cima,CO,46.0311,9.1102
ITA,22019,Tremezzo,CO,45.9842,9.2161
ITA,22020,Pellio,CO,45.8765,9.0756
ITA,22021,San Giovanni Di Bellagio,CO,45.9877,9.2618
ITA,22022,Casasco D'Intelvi,CO,45.9437,9.0757
ITA,22023,Castiglione D'Intelvi,CO,45.9575,9.0899
ITA,22024,Lanzo D'Intelvi,CO,45.9794,9.0217
ITA,22025,Lezzeno,CO,45.9441,9.1849
ITA,22026,Maslianico,CO,45.843,9.0484
ITA,22027,Ronago,CO,45.8323,8.9836
ITA,22028,Blessagno,CO,45.9634,9.0891
ITA,22029,Uggiate Trevano,CO,45.8234,8.9596
ITA,22030,Eupilio,CO,45.8445,9.2372
ITA,22031,Albavilla,CO,45.8004,9.185
ITA,22032,Albese Con Cassano,CO,45.7949,9.1636
ITA,22033,Asso,CO,45.8606,9.2673
ITA,22034,Brunate,CO,45.821,9.0987
ITA,22035,Canzo,CO,45.8487,9.2706
ITA,22036,Erba,CO,45.8088,9.2261
ITA,22037,Ponte Lambro,CO,45.8254,9.2245
ITA,22038,Tavernerio,CO,45.8007,9.1405
ITA,22039,Valbrona,CO,45.8764,9.2972
ITA,22040,Monguzzo,CO,45.7635,9.2015
ITA,22041,Gironico,CO,45.8014,9.0031
ITA,22044,Romano' Brianza,CO,45.738,9.2184
ITA,22045,Lambrugo,CO,45.7588,9.2395
ITA,22046,Merone,CO,45.7872,9.244
ITA,22060,Montesolaro,CO,45.7384,9.1246
ITA,22063,Mirabello Di Cantu',CO,45.7271,9.1206
ITA,22066,Mariano Comense,CO,45.6965,9.1818
ITA,22069,Rovellasca,CO,45.6666,9.0488
ITA,22070,Casnate,CO,45.7478,8.9969
ITA,22071,Cadorago,CO,45.7258,9.0465
ITA,22072,Cermenate,CO,45.702,9.0836
ITA,22073,Andrate,CO,45.7436,9.0677
ITA,22074,Manera,CO,45.6851,9.0375
ITA,22075,Lurate Caccivio,CO,45.767,8.999
ITA,22076,Mozzate,CO,45.6747,8.9564
ITA,22077,Olgiate Comasco,CO,45.7844,8.9682
ITA,22078,Turate,CO,45.6573,9.0042
ITA,22079,Villa Guardia,CO,45.775,9.0232
ITA,22100,Camerlata,CO,45.806,9.0892
ITA,26010,Casale Cremasco Vidolasco,CR,45.3375,9.7471
ITA,26011,Casalbuttano,CR,45.2519,9.9617
ITA,26012,Castelleone,CR,45.2958,9.7609
ITA,26013,Santa Maria Della Croce,CR,45.3066,9.7849
ITA,26014,Casaletto Di Sopra,CR,45.3987,9.7852
ITA,26015,Soresina,CR,45.2882,9.8586
ITA,26016,Spino D'Adda,CR,45.4009,9.4867
ITA,26017,Quintano,CR,45.4168,9.6116
ITA,26018,Trigolo,CR,45.33,9.8142
ITA,26019,Vailate,CR,45.4623,9.6033
ITA,26020,San Bassano,CR,45.2888,9.8167
ITA,26021,Barzaniga,CR,45.2539,9.8844
ITA,26022,Castelverde,CR,45.1898,9.9826
ITA,26023,Grumello Cremonese Ed Uniti,CR,45.2087,9.869
ITA,26024,Paderno Ponchielli,CR,45.238,9.9288
ITA,26025,Nosadello,CR,45.4042,9.5413
ITA,26026,Roggione,CR,45.192,9.8048
ITA,26027,Rivolta D'Adda,CR,45.4696,9.5125
ITA,26028,Sesto Cremonese,CR,45.1717,9.9304
ITA,26029,Soncino,CR,45.419,9.853
ITA,26030,Gabbioneta Binanuova,CR,45.1436,10.2793
ITA,26031,Isola Dovarese,CR,45.1729,10.3088
ITA,26032,Ostiano,CR,45.2226,10.2545
ITA,26033,Pescarolo Ed Uniti,CR,45.1906,10.1982
ITA,26034,Piadena,CR,45.1354,10.3607
ITA,26035,Pieve San Giacomo,CR,45.132,10.1878
ITA,26036,Rivarolo Del Re,CR,45.0312,10.4725
ITA,26037,San Giovanni In Croce,CR,45.074,10.3732
ITA,26038,Torre De' Picenardi,CR,45.1439,10.2974
ITA,26039,Vescovato,CR,45.1742,10.1645
ITA,26040,Cella Dati,CR,45.0664,10.2433
ITA,26041,Agoiolo,CR,44.9799,10.4472
ITA,26042,Cingia De' Botti,CR,45.0851,10.2755
ITA,26043,Persichello,CR,45.1853,10.1044
ITA,26044,Levata,CR,45.2005,10.144
ITA,26045,Motta Baluffi,CR,45.0557,10.2585
ITA,26046,San Daniele Po,CR,45.0673,10.1764
ITA,26047,Scandolara Ripa D'Oglio,CR,45.2217,10.1572
ITA,26048,Sospiro,CR,45.102,10.1688
ITA,26049,Stagno Lombardo,CR,45.0746,10.0889
ITA,26100,Cava Tigozzi,CR,45.1509,10.0375
ITA,23801,Calolziocorte,LC,45.7954,9.4376
ITA,23802,Carenno,LC,45.8016,9.463
ITA,23804,Monte Marenzo,LC,45.7721,9.4548
ITA,23805,Erve,LC,45.8216,9.4528
ITA,23806,Torre De' Busi,LC,45.7794,9.4782
ITA,23807,Cassina Fra Martino,LC,45.7032,9.4268
ITA,23808,Vercurago,LC,45.8094,9.4221
ITA,23811,Ballabio,LC,45.8856,9.4526
ITA,23813,Bindo,LC,46.0044,9.3828
ITA,23814,Maggio,LC,45.9306,9.4651
ITA,23815,Introbio,LC,45.9739,9.45
ITA,23816,Barzio,LC,45.9435,9.4669
ITA,23817,Cassina Valsassina,LC,45.9323,9.4825
ITA,23818,Pasturo,LC,45.9517,9.4441
ITA,23819,Cortabbio,LC,45.9838,9.4376
ITA,23821,Crebbio,LC,45.9061,9.3345
ITA,23822,Bellano,LC,46.0638,9.316
ITA,23823,Colico,LC,46.1321,9.3771
ITA,23824,Dorio,LC,46.0886,9.3127
ITA,23825,Esino Lario,LC,45.9944,9.334
ITA,23826,Mandello Del Lario,LC,45.922,9.3197
ITA,23827,Lierna,LC,45.9582,9.3051
ITA,23828,Perledo,LC,46.0153,9.2956
ITA,23829,Fiumelatte,LC,46.0028,9.2886
ITA,23831,Casargo,LC,46.0395,9.3872
ITA,23832,Margno,LC,46.0272,9.3803
ITA,23833,Pagnona,LC,46.0597,9.4027
ITA,23834,Premana,LC,46.0524,9.4213
ITA,23835,Introzzo,LC,46.0835,9.3373
ITA,23836,Tremenico,LC,46.0759,9.366
ITA,23837,Parlasco,LC,46.0202,9.3544
ITA,23838,Vendrogno,LC,46.0344,9.3294
ITA,23841,Annone Di Brianza,LC,45.8022,9.3312
ITA,23842,Bosisio Parini,LC,45.8008,9.29
ITA,23843,Dolzago,LC,45.767,9.3393
ITA,23844,Sirone,LC,45.7727,9.3221
ITA,23845,Camisasca,LC,45.7683,9.2659
ITA,23846,Brongio,LC,45.7694,9.307
ITA,23847,Molteno,LC,45.7816,9.2996
ITA,23848,Ello,LC,45.7885,9.3568
ITA,23849,Casletto,LC,45.7824,9.274
ITA,23851,Galbiate,LC,45.8104,9.3719
ITA,23852,Garlate,LC,45.8121,9.3996
ITA,23854,Olginate,LC,45.7913,9.4187
ITA,23855,Pescate,LC,45.8335,9.3939
ITA,23857,Valgreghentino,LC,45.7793,9.4134
ITA,23861,Cesana Brianza,LC,45.8168,9.2995
ITA,23862,Civate,LC,45.8281,9.3429
ITA,23864,Malgrate,LC,45.8489,9.3763
ITA,23865,Oliveto Lario,LC,45.9316,9.2834
ITA,23867,Suello,LC,45.8168,9.3115
ITA,23868,Caserta,LC,45.8463,9.3582
ITA,23870,Cernusco Lombardone,LC,45.6909,9.3992
ITA,23871,Lomagna,LC,45.6664,9.3765
ITA,23873,Maresso,LC,45.6971,9.3453
ITA,23874,Quattro Strade,LC,45.7005,9.3788
ITA,23875,Osnago,LC,45.6755,9.3919
ITA,23876,Monticello Brianza,LC,45.7095,9.3156
ITA,23877,Paderno D'Adda,LC,45.6788,9.4449
ITA,23878,Verderio Superiore,LC,45.6678,9.4403
ITA,23879,Verderio,LC,45.6656,9.4334
ITA,23880,Galgiana,LC,45.6906,9.3147
ITA,23881,Airuno,LC,45.7535,9.4277
ITA,23883,Brivio,LC,45.7372,9.4425
ITA,23884,Cologna,LC,45.7572,9.3456
ITA,23885,Arlate,LC,45.7239,9.4275
ITA,23886,Colle Brianza,LC,45.7623,9.3637
ITA,23887,Olgiate Molgora,LC,45.707,9.3746
ITA,23888,La Valletta Brianza,LC,45.7373,9.367
ITA,23889,Santa Maria Hoe',LC,45.7443,9.3744
ITA,23890,Barzago,LC,45.7555,9.3142
ITA,23891,Barzano',LC,45.7326,9.3136
ITA,23892,Bulciago,LC,45.7506,9.2853
ITA,23893,Cassago Brianza,LC,45.7381,9.2934
ITA,23894,Cremella,LC,45.7386,9.3006
ITA,23895,Tabiago,LC,45.7531,9.2675
ITA,23896,Bevera Di Sirtori,LC,45.7366,9.3308
ITA,23897,Vigano',LC,45.7247,9.3249
ITA,23898,Imbersago,LC,45.7059,9.4444
ITA,23899,Robbiate,LC,45.6883,9.4371
ITA,23900,Lecco,LC,45.8559,9.397
ITA,26811,Boffalora D'Adda,LO,45.3585,9.4963
ITA,26812,Casoni,LO,45.2037,9.4984
ITA,26813,Graffignana,LO,45.2065,9.4544
ITA,26814,Livraga,LO,45.1923,9.5465
ITA,26815,Motta Vigana,LO,45.265,9.4902
ITA,26816,Ossago Lodigiano,LO,45.2421,9.5372
ITA,26817,San Martino In Strada,LO,45.275,9.5264
ITA,26818,Bargano,LO,45.2392,9.4644
ITA,26821,Bertonico,LO,45.2331,9.6681
ITA,26822,Brembio,LO,45.2123,9.5724
ITA,26823,Camairago,LO,45.2112,9.7102
ITA,26824,Cavenago D'Adda,LO,45.2825,9.5987
ITA,26825,Mairago,LO,45.2584,9.584
ITA,26826,Secugnago,LO,45.2313,9.5939
ITA,26827,Terranova Dei Passerini,LO,45.2153,9.6619
ITA,26828,Melegnanello,LO,45.2425,9.6213
ITA,26831,Cologno,LO,45.3583,9.3662
ITA,26832,Galgagnano,LO,45.366,9.4348
ITA,26833,Merlino,LO,45.4377,9.4463
ITA,26834,Terraverde,LO,45.3167,9.5661
ITA,26835,Crespiatica,LO,45.3514,9.5766
ITA,26836,Montanaso Lombardo,LO,45.3352,9.4655
ITA,26837,Mulazzano,LO,45.3742,9.4021
ITA,26838,Tavazzano Con Villavesco,LO,45.332,9.4053
ITA,26839,Zelo Buon Persico,LO,45.4117,9.4317
ITA,26841,Casalpusterlengo,LO,45.1898,9.6322
ITA,26842,Cornovecchio,LO,45.1197,9.7975
ITA,26843,Meleti,LO,45.126,9.8513
ITA,26844,Cavacurta,LO,45.1898,9.7419
ITA,26845,Codogno,LO,45.1619,9.7022
ITA,26846,Corno Giovine,LO,45.1341,9.7577
ITA,26847,Maleo,LO,45.1663,9.7624
ITA,26848,San Fiorano,LO,45.1382,9.7206
ITA,26849,Santo Stefano Lodigiano,LO,45.1186,9.7353
ITA,26851,Borgo San Giovanni,LO,45.2779,9.435
ITA,26852,Mairano,LO,45.3018,9.3605
ITA,26853,Caselle Lurani,LO,45.2804,9.3602
ITA,26854,Muzza Sant'Angelo,LO,45.2747,9.4732
ITA,26855,Lodi Vecchio,LO,45.3042,9.4176
ITA,26856,Mirabello,LO,45.1501,9.6038
ITA,26857,Salerano Sul Lambro,LO,45.2966,9.3852
ITA,26858,Sordio,LO,45.3422,9.3639
ITA,26859,Valera Fratta,LO,45.2572,9.3362
ITA,26861,Fombio,LO,45.1454,9.6894
ITA,26862,Guardamiglio,LO,45.1074,9.6848
ITA,26863,Orio Litta,LO,45.1624,9.5545
ITA,26864,Ospedaletto Lodigiano,LO,45.1688,9.5787
ITA,26865,San Rocco Al Porto,LO,45.082,9.6972
ITA,26866,Vidardo,LO,45.2506,9.3977
ITA,26867,Somaglia,LO,45.1566,9.6274
ITA,26900,Lodi,LO,45.3099,9.5009
ITA,20811,Villaggio Snia,MB,45.6206,9.1291
ITA,20812,Mombello,MB,45.612,9.1177
ITA,20813,Bovisio-Masciago,MB,45.6102,9.153
ITA,20814,Varedo,MB,45.6077,9.1424
ITA,20815,Cogliate,MB,45.646,9.0788
ITA,20816,Ceriano Laghetto,MB,45.6304,9.0675
ITA,20821,Meda,MB,45.6612,9.1534
ITA,20822,Seveso,MB,45.6558,9.1287
ITA,20823,Lentate Sul Seveso,MB,45.6779,9.1247
ITA,20824,Lazzate,MB,45.6721,9.0842
ITA,20825,Barlassina,MB,45.6556,9.1288
ITA,20826,Misinto,MB,45.6572,9.0729
ITA,20831,Seregno,MB,45.65,9.2055
ITA,20832,Desio,MB,45.6183,9.2025
ITA,20833,Robbiano Di Giussano,MB,45.6928,9.2251
ITA,20834,Nova Milanese,MB,45.5888,9.1979
ITA,20835,Taccona,MB,45.6337,9.2304
ITA,20836,Fornaci,MB,45.7198,9.2456
ITA,20837,Veduggio Con Colzano,MB,45.7339,9.2702
ITA,20838,Renate,MB,45.7244,9.2799
ITA,20841,Carate Brianza,MB,45.6806,9.2378
ITA,20842,Villa Raverio,MB,45.6972,9.2703
ITA,20843,Verano Brianza,MB,45.6887,9.2245
ITA,20844,Canonica,MB,45.665,9.2808
ITA,20845,Sovico,MB,45.646,9.2627
ITA,20846,Macherio,MB,45.6397,9.2739
ITA,20847,Albiate,MB,45.6554,9.2504
ITA,20851,Santa Margherita,MB,45.6232,9.235
ITA,20852,Villasanta,MB,45.6063,9.308
ITA,20853,Biassono,MB,45.6286,9.2712
ITA,20854,Vedano Al Lambro,MB,45.6088,9.2678
ITA,20855,Lesmo,MB,45.6406,9.2946
ITA,20856,Correzzana,MB,45.6666,9.3075
ITA,20857,Camparada,MB,45.6549,9.3233
ITA,20861,Brugherio,MB,45.5769,9.3225
ITA,20862,Arcore,MB,45.6267,9.3245
ITA,20863,Concorezzo,MB,45.5885,9.3339
ITA,20864,Omate,MB,45.5876,9.347
ITA,20865,Usmate Velate,MB,45.6244,9.3542
ITA,20866,Carnate,MB,45.6484,9.3781
ITA,20867,Caponago,MB,45.5665,9.3758
ITA,20871,Vimercate,MB,45.6207,9.3821
ITA,20872,Cornate D'Adda,MB,45.6352,9.4575
ITA,20873,Cavenago Di Brianza,MB,45.583,9.4126
ITA,20874,Busnago,MB,45.6165,9.4637
ITA,20875,Burago Di Molgora,MB,45.5965,9.3816
ITA,20876,Ornago,MB,45.5999,9.421
ITA,20877,Roncello,MB,45.6024,9.455
ITA,20881,Villanova,MB,45.6441,9.3984
ITA,20882,Bellusco,MB,45.6196,9.419
ITA,20883,Mezzago,MB,45.629,9.4449
ITA,20884,Sulbiate,MB,45.6405,9.4276
ITA,20885,Ronco Briantino,MB,45.6663,9.4053
ITA,20886,Aicurzio,MB,45.64,9.4149
ITA,20900,Monza,MB,45.5801,9.2725
ITA,20010,Casorezzo,MI,45.5086,8.918
ITA,20011,Corbetta,MI,45.4672,8.9187
ITA,20012,Cuggiono,MI,45.5068,8.8155
ITA,20013,Magenta,MI,45.4646,8.8845
ITA,20014,Nerviano,MI,45.5534,8.9792
ITA,20015,Parabiago,MI,45.55,8.95
ITA,20016,Pero,MI,45.5102,9.087
ITA,20017,Lucernate,MI,45.5402,9.0422
ITA,20018,Sedriano,MI,45.491,8.9716
ITA,20019,Vighignolo,MI,45.4866,9.0494
ITA,20020,Bienate,MI,45.5589,8.9253
ITA,20021,Cassina Nuova,MI,45.5368,9.1189
ITA,20022,Castano Primo,MI,45.5518,8.7756
ITA,20023,Cantalupo,MI,45.5859,8.9685
ITA,20024,Villaggio Garbagnate,MI,45.5744,9.0754
ITA,20025,Legnano,MI,45.5979,8.9151
ITA,20026,Novate Milanese,MI,45.5305,9.1395
ITA,20027,Rescalda,MI,45.62,8.9488
ITA,20028,San Vittore Olona,MI,45.5858,8.9413
ITA,20029,Turbigo,MI,45.5308,8.7367
ITA,20030,Senago,MI,45.5756,9.1262
ITA,20032,Cormano,MI,45.5404,9.1623
ITA,20037,Paderno Dugnano,MI,45.569,9.1648
ITA,20040,Velate Milanese,MI,45.5692,9.4117
ITA,20056,Concesa,MI,45.5982,9.5057
ITA,20060,Vigliano,MI,45.4978,9.4125
ITA,20061,Carugate,MI,45.5498,9.3404
ITA,20062,Groppello D'Adda,MI,45.5161,9.5236
ITA,20063,Cernusco Sul Naviglio,MI,45.5253,9.333
ITA,20064,Gorgonzola,MI,45.5307,9.4053
ITA,20065,Inzago,MI,45.5399,9.4834
ITA,20066,Melzo,MI,45.4981,9.4204
ITA,20067,Tribiano,MI,45.4158,9.3886
ITA,20068,Linate Paese,MI,45.4253,9.2638
ITA,20069,Vaprio D'Adda,MI,45.5764,9.5241
ITA,20070,Vizzolo Predabissi,MI,45.348,9.3465
ITA,20077,Melegnano,MI,45.3578,9.3236
ITA,20078,San Colombano Al Lambro,MI,45.1832,9.4903
ITA,20080,San Pietro Cusico,MI,45.3548,9.0537
ITA,20081,Abbiategrasso,MI,45.3915,8.9264
ITA,20082,Santa Corinna,MI,45.3434,9.0784
ITA,20083,Gaggiano,MI,45.4014,9.026
ITA,20084,Lacchiarella,MI,45.3229,9.1378
ITA,20085,Locate Di Triulzi,MI,45.3569,9.2252
ITA,20086,Motta Visconti,MI,45.2877,8.9925
ITA,20087,Robecco Sul Naviglio,MI,45.4365,8.8848
ITA,20088,Rosate,MI,45.3619,9.0084
ITA,20089,Rozzano,MI,45.3883,9.1626
ITA,20090,Zingone,MI,45.4385,9.2341
ITA,20091,Bresso,MI,45.5379,9.1892
ITA,20092,Cinisello Balsamo,MI,45.5582,9.2149
ITA,20093,Cologno Monzese,MI,45.53,9.278
ITA,20094,Corsico,MI,45.431,9.1109
ITA,20095,Cusano Milanino,MI,45.5519,9.1837
ITA,20096,Seggiano,MI,45.4907,9.3273
ITA,20097,Metanopoli,MI,45.4047,9.2511
ITA,20098,Borgo Lombardo,MI,45.395,9.2702
ITA,20099,Sesto San Giovanni,MI,45.5333,9.2258
ITA,20121,Milano,MI,45.4643,9.1895
ITA,20122,Milano,MI,45.4643,9.1895
ITA,20123,Milano,MI,45.4643,9.1895
ITA,20124,Milano,MI,45.4643,9.1895
ITA,20125,Gorla,MI,45.4833,9.2002
ITA,20126,Milano,MI,45.4643,9.1895
ITA,20127,Milano,MI,45.486,9.2187
ITA,20128,Milano,MI,45.4643,9.1895
